b 
4.828243914 -80.6849734635
b 
4.9945268745 -80.825107221
b 
2.7219867255 -79.746081804
2.9159833455 -79.465816296
3.012982659 -79.143510159
3.0822673095 -78.905283273
3.24855027 -78.821204022
3.456405225 -78.7791643965
3.5672608665 -78.625017765
3.8859704595 -78.582977136
4.079968083 -78.6670573905
4.218537384 -78.695084142
4.8143865825 -78.7231108935
5.0360978655 -78.709097016
5.3825221215 -78.8071901445
5.5210914225 -79.0454170305
5.4795204315 -79.1995626585
5.6180897325 -79.2976567905
5.992227648 -79.3817360415
6.255509922 -79.339696416
6.435650214 -79.465816296
6.6157915095 -79.465816296
6.657361497 -79.60594905
6.601934178 -79.746081804
6.463364877 -79.8301620585
6.297080913 -80.0403611895
6.0060849795 -80.054375067
5.853658347 -80.124441444
5.7012317145 -80.180494947
5.576519745 -80.2225345725
5.590376073 -80.446747581
5.6596607235 -80.516813958
5.631947064 -80.6149070865
5.3825221215 -80.6149070865
5.133097179 -80.586880335
5.0360978655 -80.628920964
4.883671233 -80.713000215
b 
3.0810470535 -78.9423214545
b 
3.0810470535 -78.928307577
b 
3.0810470535 -78.914294703
3.0256197345 -78.7601480715
2.956335084 -78.535935063
3.0394760625 -78.339748806
2.88704943 -78.129549675
2.928620421 -77.891322789
2.956335084 -77.695136532
3.1226180445 -77.611057281
3.3443293275 -77.555003778
3.413613978 -77.4428977755
3.358186659 -77.218684767
3.3859003185 -77.106577761
3.2057600265 -77.02249851
2.653288119 -76.8214302255
2.3068648665 -76.6112310945
2.0851535835 -76.3029378315
1.8772986285 -76.204844703
1.752586659 -76.078724823
1.4200197345 -75.8404989405
1.267593102 -75.6583255575
1.1983084515 -75.2659530435
1.142880129 -74.9997004095
0.962739837 -74.901607281
0.838026864 -74.789500275
0.8103132045 -74.5652872665
0.657886572 -74.4111416385
0.5470309305 -74.327061384
0.463889952 -73.948701744
0.256034997 -73.7244887355
0.1313230275 -73.472249979
-0.0903882555 -73.1919834675
-0.0765319275 -73.023823962
-0.283482729 -72.8014995405
-0.283482729 -72.507220155
-0.241911738 -72.367087401
-0.3943383705 -72.1989278955
-0.7546189545 -72.184914018
-0.810047277 -72.367087401
-1.1010432105 -72.381100275
-1.3227544935 -72.437153778
-1.5028947855 -72.353074527
-1.7800333875 -72.297021024
-1.960174683 -72.184914018
-2.0710303245 -72.0728080155
-1.9878883425 -72.03076839
-1.8216043785 -71.8766217585
-1.752319728 -71.862607881
-1.572179436 -71.6103691245
-1.475181126 -71.260036236
-1.253469843 -71.1199024785
-1.2396125115 -70.8536498445
-1.1426142015 -70.741543842
-1.1010432105 -70.433250579
-1.22575518 -70.2090375705
-1.3643254845 -70.096931568
-1.392039144 -69.830678934
-1.489037454 -69.648505551
-1.8631753695 -69.5363995485
-2.3481689265 -69.5363995485
-2.666879523 -69.4803460455
-2.944018125 -69.4102796685
-3.2765850495 -69.382252917
-3.567580983 -69.2140934115
b 
16.333441659 -77.0998553145
16.153301367 -77.071828563
16.0008747345 -77.0438018115
16.014732066 -77.1839345655
16.014732066 -77.282027694
15.8623054335 -77.338081197
15.696022473 -77.52025458
15.5851668315 -77.5482813315
15.349598217 -77.6183477085
15.183314253 -77.786507214
15.1001732745 -77.912627094
15.0170312925 -78.0247330965
14.8507473285 -78.0247330965
14.739891687 -78.2069064795
14.684464368 -78.4591462395
14.559751395 -78.5151997425
14.421182094 -78.487172991
14.282612793 -78.557239368
14.199470811 -78.6693453705
14.2687554615 -78.9776386335
14.241041802 -79.1177713875
14.4488957535 -79.1878377645
14.7121780275 -79.2438912675
14.9754603015 -79.398037899
14.989317633 -79.650277659
15.127886934 -79.846463916
15.308027226 -79.972583796
15.3218845575 -80.2108096785
15.47431119 -80.308902807
15.66830781 -80.3509424325
16.056303057 -80.2808760555
b 
27.4113761985 -73.2082361535
27.3559488795 -73.0821162735
27.342091548 -72.8018507655
27.42523353 -72.577637757
27.286664229 -72.4234911255
27.342091548 -72.325397997
27.5915164905 -72.1712513655
27.924083415 -72.073158237
28.2012230205 -71.9890779825
28.2012230205 -71.820918477
28.0626537195 -71.7088124745
27.688515804 -71.5826925945
27.4992245955 -71.4186785475
27.02808837 -71.2925586675
26.9172327285 -71.1664387875
26.7925197555 -71.0823595365
26.459952831 -70.914200031
26.2105278885 -70.746039522
25.8918182955 -70.6899870225
25.5038230485 -70.6199206455
25.4068247385 -70.5218265135
25.212827115 -70.423733385
25.295969097 -70.227547128
25.254398106 -69.9192548685
25.309825425 -69.709054734
